,hour,date_hour_start,solar_electricity_generation_kwh,electricity_usage_kwh ,net_electricity,month
370,10,2020-01-16 10:00:00,1.2449999999999999,0.20400000000000001,1.041,1
371,11,2020-01-16 11:00:00,3.7470000000000003,0.153,3.5940000000000003,1
372,12,2020-01-16 12:00:00,5.025,0.45899999999999996,4.566000000000001,1
373,13,2020-01-16 13:00:00,0.8939999999999999,0.44699999999999995,0.44699999999999995,1
374,14,2020-01-16 14:00:00,3.12,0.11699999999999999,3.003,1
375,15,2020-01-16 15:00:00,0.387,8.253,-7.866,1
376,16,2020-01-16 16:00:00,0.10500000000000001,0.261,-0.156,1
377,17,2020-01-16 17:00:00,0.009000000000000001,5.229,-5.22,1
378,18,2020-01-16 18:00:00,0.003,12.678600000000001,-12.675600000000001,1
379,19,2020-01-16 19:00:00,0.012,3.003,-2.991,1
380,20,2020-01-16 20:00:00,0.003,2.7786,-2.7756,1
381,21,2020-01-16 21:00:00,0.003,1.488,-1.485,1
382,22,2020-01-16 22:00:00,0.0,1.773,-1.773,1
383,23,2020-01-16 23:00:00,0.0,1.1978802,-1.1978802,1
384,0,2020-01-17 00:00:00,0.0,0.5899409999999999,-0.5899409999999999,1
385,1,2020-01-17 01:00:00,0.0,0.15398459999999997,-0.15398459999999997,1
386,2,2020-01-17 02:00:00,0.0,0.5519448,-0.5519448,1
387,3,2020-01-17 03:00:00,0.0,0.20700000000000002,-0.20700000000000002,1
388,4,2020-01-17 04:00:00,0.0,0.28500000000000003,-0.28500000000000003,1
389,5,2020-01-17 05:00:00,0.006,0.309,-0.303,1
390,6,2020-01-17 06:00:00,0.009000000000000001,0.5640000000000001,-0.555,1
391,7,2020-01-17 07:00:00,0.006,0.579,-0.573,1
392,8,2020-01-17 08:00:00,0.006,7.485,-7.479,1
393,9,2020-01-17 09:00:00,0.5609999999999999,7.08,-6.519,1
394,10,2020-01-17 10:00:00,1.614,0.327,1.2870000000000001,1
395,11,2020-01-17 11:00:00,3.702,0.171,3.531,1
396,12,2020-01-17 12:00:00,5.076,0.084,4.992,1
397,13,2020-01-17 13:00:00,4.554,0.378,4.176,1
398,14,2020-01-17 14:00:00,1.02,0.43199999999999994,0.5880000000000001,1
399,15,2020-01-17 15:00:00,0.5489999999999999,0.41100000000000003,0.1379999999999999,1
400,16,2020-01-17 16:00:00,0.15000000000000002,1.0170000000000001,-0.8670000000000001,1
401,17,2020-01-17 17:00:00,0.021,1.065,-1.044,1
402,18,2020-01-17 18:00:00,0.012,8.982600000000001,-8.970600000000001,1
403,19,2020-01-17 19:00:00,0.009000000000000001,3.3198,-3.3108,1
404,20,2020-01-17 20:00:00,0.012,15.5166,-15.5046,1
405,21,2020-01-17 21:00:00,0.006,2.436,-2.43,1
406,22,2020-01-17 22:00:00,0.006,1.116,-1.11,1
407,23,2020-01-17 23:00:00,0.0,0.9419057999999998,-0.9419057999999998,1
408,0,2020-01-18 00:00:00,0.0,0.8879112,-0.8879112,1
409,1,2020-01-18 01:00:00,0.0,0.47195279999999995,-0.47195279999999995,1
410,2,2020-01-18 02:00:00,0.0,0.359964,-0.359964,1
411,3,2020-01-18 03:00:00,0.0,0.504,-0.504,1
412,4,2020-01-18 04:00:00,0.0,0.28500000000000003,-0.28500000000000003,1
413,5,2020-01-18 05:00:00,0.009000000000000001,0.309,-0.3,1
414,6,2020-01-18 06:00:00,0.0,0.306,-0.306,1
415,7,2020-01-18 07:00:00,0.006,0.591,-0.585,1
416,8,2020-01-18 08:00:00,0.009000000000000001,9.492,-9.483,1
417,9,2020-01-18 09:00:00,0.657,0.867,-0.20999999999999996,1
418,10,2020-01-18 10:00:00,1.41,8.772,-7.362,1
419,11,2020-01-18 11:00:00,1.6350000000000002,5.394,-3.759,1
420,12,2020-01-18 12:00:00,5.526,0.66,4.866,1
421,13,2020-01-18 13:00:00,3.8489999999999998,4.356,-0.5070000000000001,1
422,14,2020-01-18 14:00:00,0.402,0.324,0.07800000000000001,1
423,15,2020-01-18 15:00:00,0.402,0.5369999999999999,-0.1349999999999999,1
424,16,2020-01-18 16:00:00,0.069,0.603,-0.534,1
425,17,2020-01-18 17:00:00,0.003,8.766,-8.763,1
426,18,2020-01-18 18:00:00,0.009000000000000001,1.6104,-1.6014000000000002,1
427,19,2020-01-18 19:00:00,0.021,3.597000000000001,-3.576000000000001,1
428,20,2020-01-18 20:00:00,0.021,2.1582000000000003,-2.1372000000000004,1
429,21,2020-01-18 21:00:00,0.0,0.849,-0.849,1
430,22,2020-01-18 22:00:00,0.012,1.698,-1.686,1
431,23,2020-01-18 23:00:00,0.0,1.2734999999999999,-1.2734999999999999,1
432,0,2020-01-19 00:00:00,0.0,0.7159283999999999,-0.7159283999999999,1
433,1,2020-01-19 01:00:00,0.0,0.2739726,-0.2739726,1
434,2,2020-01-19 02:00:00,0.0,0.1159884,-0.1159884,1
435,3,2020-01-19 03:00:00,0.0,0.186,-0.186,1
436,4,2020-01-19 04:00:00,0.0,0.363,-0.363,1
437,5,2020-01-19 05:00:00,0.012,0.63,-0.618,1
438,6,2020-01-19 06:00:00,0.015,7.533,-7.518000000000001,1
439,7,2020-01-19 07:00:00,0.21000000000000002,2.394,-2.184,1
440,8,2020-01-19 08:00:00,0.8220000000000001,2.613,-1.791,1
441,9,2020-01-19 09:00:00,2.073,0.8519999999999999,1.221,1
442,10,2020-01-19 10:00:00,4.947,0.43499999999999994,4.5120000000000005,1
443,11,2020-01-19 11:00:00,5.232,1.6560000000000001,3.576,1
444,12,2020-01-19 12:00:00,4.4190000000000005,2.0580000000000003,2.361,1
445,13,2020-01-19 13:00:00,0.381,0.645,-0.264,1
446,14,2020-01-19 14:00:00,0.264,0.639,-0.375,1
447,15,2020-01-19 15:00:00,0.039,0.624,-0.585,1
448,16,2020-01-19 16:00:00,0.015,0.5369999999999999,-0.5219999999999999,1
449,17,2020-01-19 17:00:00,0.012,1.236,-1.224,1
450,18,2020-01-19 18:00:00,0.0,2.9040000000000004,-2.9040000000000004,1
451,19,2020-01-19 19:00:00,0.009000000000000001,2.706,-2.697,1
452,20,2020-01-19 20:00:00,0.006,3.2010000000000005,-3.1950000000000007,1
453,21,2020-01-19 21:00:00,0.009000000000000001,1.347,-1.338,1
454,22,2020-01-19 22:00:00,0.012,1.581,-1.569,1
455,23,2020-01-19 23:00:00,0.0,0.7619237999999999,-0.7619237999999999,1
456,0,2020-01-20 00:00:00,0.0,0.3739625999999999,-0.3739625999999999,1
457,1,2020-01-20 01:00:00,0.0,0.2919708,-0.2919708,1
458,2,2020-01-20 02:00:00,0.0,0.14398559999999996,-0.14398559999999996,1
459,3,2020-01-20 03:00:00,0.0,0.21899999999999997,-0.21899999999999997,1
460,4,2020-01-20 04:00:00,0.0,0.22,-0.22,1
461,5,2020-01-20 05:00:00,0.0,0.21599999999999997,-0.21599999999999997,1
462,6,2020-01-20 06:00:00,0.003,0.21299999999999997,-0.20999999999999996,1
463,7,2020-01-20 07:00:00,0.0,2.316,-2.316,1
464,8,2020-01-20 08:00:00,0.22199999999999998,0.855,-0.633,1
465,9,2020-01-20 09:00:00,0.34800000000000003,1.875,-1.527,1
466,10,2020-01-20 10:00:00,0.8939999999999999,0.29400000000000004,0.5999999999999999,1
467,11,2020-01-20 11:00:00,0.5549999999999999,0.5309999999999999,0.02400000000000002,1
468,12,2020-01-20 12:00:00,0.27,9.149999999999999,-8.879999999999999,1
469,13,2020-01-20 13:00:00,0.252,2.676,-2.4240000000000004,1
470,14,2020-01-20 14:00:00,0.276,1.0619999999999998,-0.7859999999999998,1
471,15,2020-01-20 15:00:00,0.036000000000000004,0.29100000000000004,-0.255,1
472,16,2020-01-20 16:00:00,0.003,1.08,-1.0770000000000002,1
473,17,2020-01-20 17:00:00,0.009000000000000001,1.362,-1.3530000000000002,1
474,18,2020-01-20 18:00:00,0.015,23.911800000000003,-23.896800000000002,1
475,19,2020-01-20 19:00:00,0.003,3.2010000000000005,-3.1980000000000004,1
476,20,2020-01-20 20:00:00,0.006,2.8182,-2.8122000000000003,1
477,21,2020-01-20 21:00:00,0.021,1.197,-1.1760000000000002,1
478,22,2020-01-20 22:00:00,0.009000000000000001,1.518,-1.5090000000000001,1
479,23,2020-01-20 23:00:00,0.0,1.0718928,-1.0718928,1
480,0,2020-01-21 00:00:00,0.0,0.14798519999999998,-0.14798519999999998,1
481,1,2020-01-21 01:00:00,0.0,0.15398459999999997,-0.15398459999999997,1
482,2,2020-01-21 02:00:00,0.0,0.14998499999999998,-0.14998499999999998,1
483,3,2020-01-21 03:00:00,0.0,0.477,-0.477,1
484,4,2020-01-21 04:00:00,0.0,0.474,-0.474,1
485,5,2020-01-21 05:00:00,0.003,0.327,-0.324,1
486,6,2020-01-21 06:00:00,0.015,0.357,-0.34199999999999997,1
487,7,2020-01-21 07:00:00,0.015,0.5700000000000001,-0.555,1
488,8,2020-01-21 08:00:00,0.36,0.306,0.05399999999999999,1
489,9,2020-01-21 09:00:00,0.8190000000000001,1.722,-0.9029999999999999,1
490,10,2020-01-21 10:00:00,0.44999999999999996,4.14,-3.6899999999999995,1
491,11,2020-01-21 11:00:00,0.372,31.494,-31.122,1
492,12,2020-01-21 12:00:00,0.28200000000000003,7.245,-6.963,1
493,13,2020-01-21 13:00:00,0.30300000000000005,1.476,-1.173,1
494,14,2020-01-21 14:00:00,0.138,1.155,-1.017,1
495,15,2020-01-21 15:00:00,0.024,0.726,-0.702,1
496,16,2020-01-21 16:00:00,0.015,0.792,-0.777,1
497,17,2020-01-21 17:00:00,0.006,2.0999999999999996,-2.094,1
498,18,2020-01-21 18:00:00,0.0,2.607,-2.607,1
499,19,2020-01-21 19:00:00,0.006,21.912,-21.906,1
500,20,2020-01-21 20:00:00,0.009000000000000001,3.1482000000000006,-3.1392000000000007,1
501,21,2020-01-21 21:00:00,0.0,1.5870000000000002,-1.5870000000000002,1
502,22,2020-01-21 22:00:00,0.0,2.0909999999999997,-2.0909999999999997,1
503,23,2020-01-21 23:00:00,0.0,0.7639235999999999,-0.7639235999999999,1
504,0,2020-01-22 00:00:00,0.0,0.29996999999999996,-0.29996999999999996,1
505,1,2020-01-22 01:00:00,0.0,0.4619538,-0.4619538,1
506,2,2020-01-22 02:00:00,0.0,0.2179782,-0.2179782,1
507,3,2020-01-22 03:00:00,0.0,0.309,-0.309,1
508,4,2020-01-22 04:00:00,0.0,0.324,-0.324,1
509,5,2020-01-22 05:00:00,0.018000000000000002,0.597,-0.579,1
510,6,2020-01-22 06:00:00,0.006,1.3920000000000001,-1.3860000000000001,1
511,7,2020-01-22 07:00:00,0.006,1.0859999999999999,-1.0799999999999998,1
512,8,2020-01-22 08:00:00,0.528,0.672,-0.14400000000000002,1
513,9,2020-01-22 09:00:00,0.927,0.5760000000000001,0.351,1
514,10,2020-01-22 10:00:00,4.875,25.205999999999996,-20.330999999999996,1
515,11,2020-01-22 11:00:00,4.997999999999999,0.8879999999999999,4.109999999999999,1
516,12,2020-01-22 12:00:00,4.242,0.8340000000000001,3.408,1
517,13,2020-01-22 13:00:00,2.139,2.163,-0.02400000000000002,1
518,14,2020-01-22 14:00:00,0.46499999999999997,0.504,-0.039000000000000035,1
519,15,2020-01-22 15:00:00,0.015,0.612,-0.597,1
520,16,2020-01-22 16:00:00,0.006,0.42599999999999993,-0.41999999999999993,1
521,17,2020-01-22 17:00:00,0.009000000000000001,5.688,-5.678999999999999,1
522,18,2020-01-22 18:00:00,0.009000000000000001,2.2968,-2.2878000000000003,1
523,19,2020-01-22 19:00:00,0.006,2.7654,-2.7594000000000003,1
524,20,2020-01-22 20:00:00,0.003,2.7720000000000002,-2.769,1
525,21,2020-01-22 21:00:00,0.015,1.569,-1.554,1
526,22,2020-01-22 22:00:00,0.0,1.3920000000000001,-1.3920000000000001,1
527,23,2020-01-22 23:00:00,0.0,0.9399059999999999,-0.9399059999999999,1
528,0,2020-01-23 00:00:00,0.0,0.32396759999999997,-0.32396759999999997,1
529,1,2020-01-23 01:00:00,0.0,0.30996899999999994,-0.30996899999999994,1
530,2,2020-01-23 02:00:00,0.0,0.1359864,-0.1359864,1
531,3,2020-01-23 03:00:00,0.0,0.195,-0.195,1
532,4,2020-01-23 04:00:00,0.0,0.486,-0.486,1
533,5,2020-01-23 05:00:00,0.024,0.24,-0.216,1
534,6,2020-01-23 06:00:00,0.0,1.242,-1.242,1
535,7,2020-01-23 07:00:00,0.009000000000000001,9.825,-9.815999999999999,1
536,8,2020-01-23 08:00:00,0.42599999999999993,5.646,-5.22,1
537,9,2020-01-23 09:00:00,0.5880000000000001,24.884999999999998,-24.296999999999997,1
538,10,2020-01-23 10:00:00,0.66,0.591,0.06900000000000006,1
539,11,2020-01-23 11:00:00,0.618,1.7309999999999999,-1.113,1
540,12,2020-01-23 12:00:00,0.42000000000000004,0.8879999999999999,-0.46799999999999986,1
541,13,2020-01-23 13:00:00,0.5309999999999999,0.8699999999999999,-0.33899999999999997,1
542,14,2020-01-23 14:00:00,0.41400000000000003,0.63,-0.21599999999999997,1
543,15,2020-01-23 15:00:00,0.045,1.983,-1.9380000000000002,1
544,16,2020-01-23 16:00:00,0.009000000000000001,1.101,-1.092,1
545,17,2020-01-23 17:00:00,0.012,7.880999999999999,-7.869,1
546,18,2020-01-23 18:00:00,0.0,15.008400000000002,-15.008400000000002,1
547,19,2020-01-23 19:00:00,0.012,3.1548000000000003,-3.1428000000000003,1
548,20,2020-01-23 20:00:00,0.009000000000000001,3.5574000000000003,-3.5484000000000004,1
549,21,2020-01-23 21:00:00,0.0,1.779,-1.779,1
550,22,2020-01-23 22:00:00,0.012,1.494,-1.482,1
551,23,2020-01-23 23:00:00,0.0,0.7239275999999999,-0.7239275999999999,1
552,0,2020-01-24 00:00:00,0.0,0.11998799999999998,-0.11998799999999998,1
553,1,2020-01-24 01:00:00,0.0,0.14398559999999996,-0.14398559999999996,1
554,2,2020-01-24 02:00:00,0.0,0.1459854,-0.1459854,1
555,3,2020-01-24 03:00:00,0.0,0.792,-0.792,1
556,4,2020-01-24 04:00:00,0.0,0.6900000000000001,-0.6900000000000001,1
557,5,2020-01-24 05:00:00,0.006,0.315,-0.309,1
558,6,2020-01-24 06:00:00,0.0,0.9630000000000001,-0.9630000000000001,1
559,7,2020-01-24 07:00:00,0.009000000000000001,2.187,-2.178,1
560,8,2020-01-24 08:00:00,0.12,1.1760000000000002,-1.056,1
561,9,2020-01-24 09:00:00,0.243,0.5700000000000001,-0.32700000000000007,1
562,10,2020-01-24 10:00:00,0.378,0.735,-0.357,1
563,11,2020-01-24 11:00:00,0.276,2.403,-2.127,1
564,12,2020-01-24 12:00:00,0.34800000000000003,2.958,-2.6100000000000003,1
565,13,2020-01-24 13:00:00,0.327,13.908000000000001,-13.581000000000001,1
566,14,2020-01-24 14:00:00,0.261,2.073,-1.8119999999999998,1
567,15,2020-01-24 15:00:00,0.018000000000000002,2.322,-2.3040000000000003,1
568,16,2020-01-24 16:00:00,0.018000000000000002,0.9059999999999999,-0.8879999999999999,1
569,17,2020-01-24 17:00:00,0.003,1.851,-1.848,1
570,18,2020-01-24 18:00:00,0.012,7.114800000000001,-7.102800000000001,1
571,19,2020-01-24 19:00:00,0.015,8.184,-8.168999999999999,1
572,20,2020-01-24 20:00:00,0.003,4.092,-4.0889999999999995,1
573,21,2020-01-24 21:00:00,0.012,5.43,-5.418,1
574,22,2020-01-24 22:00:00,0.015,1.5150000000000001,-1.5000000000000002,1
575,23,2020-01-24 23:00:00,0.0,0.8439156,-0.8439156,1
576,0,2020-01-25 00:00:00,0.0,0.30196979999999995,-0.30196979999999995,1
577,1,2020-01-25 01:00:00,0.0,0.169983,-0.169983,1
578,2,2020-01-25 02:00:00,0.0,0.3459653999999999,-0.3459653999999999,1
579,3,2020-01-25 03:00:00,0.0,0.22199999999999998,-0.22199999999999998,1
580,4,2020-01-25 04:00:00,0.0,0.23099999999999998,-0.23099999999999998,1
581,5,2020-01-25 05:00:00,0.009000000000000001,0.246,-0.237,1
582,6,2020-01-25 06:00:00,0.0,2.883,-2.883,1
583,7,2020-01-25 07:00:00,0.21599999999999997,1.536,-1.32,1
584,8,2020-01-25 08:00:00,0.5249999999999999,0.489,0.03599999999999992,1
585,9,2020-01-25 09:00:00,2.082,0.474,1.6079999999999999,1
586,10,2020-01-25 10:00:00,4.881,0.675,4.206,1
587,11,2020-01-25 11:00:00,5.619,0.44699999999999995,5.172,1
588,12,2020-01-25 12:00:00,3.2009999999999996,0.948,2.2529999999999997,1
589,13,2020-01-25 13:00:00,3.0509999999999997,1.1760000000000002,1.8749999999999996,1
590,14,2020-01-25 14:00:00,0.45899999999999996,0.774,-0.31500000000000006,1
591,15,2020-01-25 15:00:00,0.084,0.29700000000000004,-0.21300000000000002,1
592,16,2020-01-25 16:00:00,0.015,1.6710000000000003,-1.6560000000000004,1
593,17,2020-01-25 17:00:00,0.0,2.538,-2.538,1
594,18,2020-01-25 18:00:00,0.003,2.5872000000000006,-2.5842000000000005,1
595,19,2020-01-25 19:00:00,0.015,3.0162000000000004,-3.0012000000000003,1
596,20,2020-01-25 20:00:00,0.003,5.220600000000001,-5.217600000000001,1
597,21,2020-01-25 21:00:00,0.006,1.542,-1.536,1
598,22,2020-01-25 22:00:00,0.003,32.517,-32.514,1
599,23,2020-01-25 23:00:00,0.0,0.7739226,-0.7739226,1
600,0,2020-01-26 00:00:00,0.0,0.39996000000000004,-0.39996000000000004,1
601,1,2020-01-26 01:00:00,0.0,0.19998000000000002,-0.19998000000000002,1
602,2,2020-01-26 02:00:00,0.0,0.14798519999999998,-0.14798519999999998,1
603,3,2020-01-26 03:00:00,0.0,0.474,-0.474,1
604,4,2020-01-26 04:00:00,0.0,0.21299999999999997,-0.21299999999999997,1
605,5,2020-01-26 05:00:00,0.012,0.22199999999999998,-0.20999999999999996,1
606,6,2020-01-26 06:00:00,0.006,1.044,-1.038,1
607,7,2020-01-26 07:00:00,0.324,1.851,-1.527,1
608,8,2020-01-26 08:00:00,1.314,0.5369999999999999,0.7770000000000001,1
609,9,2020-01-26 09:00:00,1.3980000000000001,0.5309999999999999,0.8670000000000002,1
610,10,2020-01-26 10:00:00,1.6590000000000003,24.738,-23.079,1
611,11,2020-01-26 11:00:00,5.505,0.5700000000000001,4.935,1
612,12,2020-01-26 12:00:00,4.758,0.5549999999999999,4.203,1
613,13,2020-01-26 13:00:00,1.542,0.762,0.78,1
614,14,2020-01-26 14:00:00,0.40800000000000003,0.585,-0.17699999999999994,1
615,15,2020-01-26 15:00:00,0.042,0.753,-0.711,1
616,16,2020-01-26 16:00:00,0.0,1.5990000000000002,-1.5990000000000002,1
617,17,2020-01-26 17:00:00,0.003,5.346,-5.343,1
618,18,2020-01-26 18:00:00,0.0,4.0128,-4.0128,1
619,19,2020-01-26 19:00:00,0.006,2.1714,-2.1654000000000004,1
620,20,2020-01-26 20:00:00,0.015,0.8118000000000001,-0.7968000000000001,1
621,21,2020-01-26 21:00:00,0.006,1.0170000000000001,-1.0110000000000001,1
622,22,2020-01-26 22:00:00,0.015,1.332,-1.3170000000000002,1
623,23,2020-01-26 23:00:00,0.0,1.1745,-1.1745,1
624,0,2020-01-27 00:00:00,0.0,1.4338565999999997,-1.4338565999999997,1
625,1,2020-01-27 01:00:00,0.0,0.15398459999999997,-0.15398459999999997,1
626,2,2020-01-27 02:00:00,0.0,0.2020798,-0.2020798,1
627,3,2020-01-27 03:00:00,0.0,0.186,-0.186,1
628,4,2020-01-27 04:00:00,0.0,0.23399999999999999,-0.23399999999999999,1
629,5,2020-01-27 05:00:00,0.012,0.318,-0.306,1
630,6,2020-01-27 06:00:00,0.012,0.708,-0.696,1
631,7,2020-01-27 07:00:00,0.43199999999999994,0.489,-0.05700000000000005,1
632,8,2020-01-27 08:00:00,1.329,6.959999999999999,-5.630999999999999,1
633,9,2020-01-27 09:00:00,2.0789999999999997,0.807,1.2719999999999998,1
634,10,2020-01-27 10:00:00,2.043,30.576,-28.533,1
635,11,2020-01-27 11:00:00,1.6620000000000001,27.165,-25.503,1
636,12,2020-01-27 12:00:00,0.579,7.857000000000001,-7.278000000000001,1
637,13,2020-01-27 13:00:00,0.264,2.745,-2.481,1
638,14,2020-01-27 14:00:00,0.07500000000000001,3.1980000000000004,-3.123,1
639,15,2020-01-27 15:00:00,0.03,3.3420000000000005,-3.3120000000000007,1
640,16,2020-01-27 16:00:00,0.012,3.2700000000000005,-3.2580000000000005,1
641,17,2020-01-27 17:00:00,0.015,2.883,-2.868,1
642,18,2020-01-27 18:00:00,0.0,4.95,-4.95,1
643,19,2020-01-27 19:00:00,0.009000000000000001,3.9006000000000003,-3.8916000000000004,1
644,20,2020-01-27 20:00:00,0.015,5.9004,-5.885400000000001,1
645,21,2020-01-27 21:00:00,0.006,3.435,-3.4290000000000003,1
646,22,2020-01-27 22:00:00,0.009000000000000001,3.411,-3.402,1
647,23,2020-01-27 23:00:00,0.0,2.2237776,-2.2237776,1
648,0,2020-01-28 00:00:00,0.0,1.3318668,-1.3318668,1
649,1,2020-01-28 01:00:00,0.0,1.3238676,-1.3238676,1
650,2,2020-01-28 02:00:00,0.0,1.5058493999999998,-1.5058493999999998,1
651,3,2020-01-28 03:00:00,0.0,2.064,-2.064,1
652,4,2020-01-28 04:00:00,0.0,1.845,-1.845,1
653,5,2020-01-28 05:00:00,0.006,0.23099999999999998,-0.22499999999999998,1
654,6,2020-01-28 06:00:00,0.015,0.23099999999999998,-0.21599999999999997,1
655,7,2020-01-28 07:00:00,0.42000000000000004,4.343999999999999,-3.9239999999999995,1
656,8,2020-01-28 08:00:00,0.6930000000000001,1.104,-0.41100000000000003,1
657,9,2020-01-28 09:00:00,1.0290000000000001,6.029999999999999,-5.0009999999999994,1
658,10,2020-01-28 10:00:00,3.609,25.851000000000003,-22.242000000000004,1
659,11,2020-01-28 11:00:00,1.158,5.5200000000000005,-4.362,1
660,12,2020-01-28 12:00:00,5.499,2.724,2.7749999999999995,1
661,13,2020-01-28 13:00:00,0.7020000000000001,0.22199999999999998,0.4800000000000001,1
662,14,2020-01-28 14:00:00,0.501,0.243,0.258,1
663,15,2020-01-28 15:00:00,0.048,1.1400000000000001,-1.092,1
664,16,2020-01-28 16:00:00,0.006,1.3860000000000001,-1.3800000000000001,1
665,17,2020-01-28 17:00:00,0.012,1.6710000000000003,-1.6590000000000003,1
666,18,2020-01-28 18:00:00,0.006,3.1086,-3.1026000000000002,1
667,19,2020-01-28 19:00:00,0.003,20.889000000000003,-20.886000000000003,1
668,20,2020-01-28 20:00:00,0.003,4.646400000000001,-4.643400000000001,1
669,21,2020-01-28 21:00:00,0.009000000000000001,1.554,-1.5450000000000002,1
670,22,2020-01-28 22:00:00,0.009000000000000001,1.6260000000000001,-1.6170000000000002,1
671,23,2020-01-28 23:00:00,0.0,0.5879411999999999,-0.5879411999999999,1
672,0,2020-01-29 00:00:00,0.0,0.2879711999999999,-0.2879711999999999,1
673,1,2020-01-29 01:00:00,0.0,0.129987,-0.129987,1
674,2,2020-01-29 02:00:00,0.0,0.12398759999999999,-0.12398759999999999,1
675,3,2020-01-29 03:00:00,0.0,0.483,-0.483,1
676,4,2020-01-29 04:00:00,0.0,0.44999999999999996,-0.44999999999999996,1
677,5,2020-01-29 05:00:00,0.009000000000000001,0.22799999999999998,-0.21899999999999997,1
678,6,2020-01-29 06:00:00,0.006,1.773,-1.767,1
679,7,2020-01-29 07:00:00,0.366,1.557,-1.1909999999999998,1
680,8,2020-01-29 08:00:00,1.185,0.45899999999999996,0.7260000000000001,1
681,9,2020-01-29 09:00:00,0.615,0.237,0.378,1
682,10,2020-01-29 10:00:00,1.803,0.20700000000000002,1.5959999999999999,1
683,11,2020-01-29 11:00:00,0.807,0.492,0.31500000000000006,1
684,12,2020-01-29 12:00:00,0.687,0.483,0.20400000000000007,1
685,13,2020-01-29 13:00:00,0.34800000000000003,2.085,-1.7369999999999999,1
686,14,2020-01-29 14:00:00,0.189,1.857,-1.668,1
687,15,2020-01-29 15:00:00,0.056999999999999995,0.255,-0.198,1
688,16,2020-01-29 16:00:00,0.012,10.836,-10.824,1
689,17,2020-01-29 17:00:00,0.018000000000000002,3.237,-3.2190000000000003,1
690,18,2020-01-29 18:00:00,0.015,6.718800000000001,-6.703800000000001,1
691,19,2020-01-29 19:00:00,0.018000000000000002,12.335400000000002,-12.317400000000001,1
692,20,2020-01-29 20:00:00,0.012,1.8942,-1.8822,1
693,21,2020-01-29 21:00:00,0.003,1.446,-1.443,1
694,22,2020-01-29 22:00:00,0.0,1.452,-1.452,1
695,23,2020-01-29 23:00:00,0.0,1.4489999999999998,-1.4489999999999998,1
696,0,2020-01-30 00:00:00,0.0,1.2978702,-1.2978702,1
697,1,2020-01-30 01:00:00,0.0,1.2378761999999999,-1.2378761999999999,1
698,2,2020-01-30 02:00:00,0.0,0.1279872,-0.1279872,1
699,3,2020-01-30 03:00:00,0.0,0.258,-0.258,1
700,4,2020-01-30 04:00:00,0.0,0.5880000000000001,-0.5880000000000001,1
701,5,2020-01-30 05:00:00,0.0,0.45599999999999996,-0.45599999999999996,1
702,6,2020-01-30 06:00:00,0.009000000000000001,4.1819999999999995,-4.172999999999999,1
703,7,2020-01-30 07:00:00,0.5880000000000001,1.137,-0.5489999999999999,1
704,8,2020-01-30 08:00:00,1.665,0.22199999999999998,1.443,1
705,9,2020-01-30 09:00:00,2.2199999999999998,0.375,1.8449999999999998,1
706,10,2020-01-30 10:00:00,3.2729999999999997,0.597,2.6759999999999997,1
707,11,2020-01-30 11:00:00,0.0,0.0,0.0,1
708,12,2020-01-30 12:00:00,4.251,0.372,3.8790000000000004,1
709,13,2020-01-30 13:00:00,4.2299999999999995,0.03,4.199999999999999,1
710,14,2020-01-30 14:00:00,3.561,0.099,3.4619999999999997,1
711,15,2020-01-30 15:00:00,0.738,0.23399999999999999,0.504,1
712,16,2020-01-30 16:00:00,0.246,0.252,-0.006000000000000005,1
713,17,2020-01-30 17:00:00,0.026999999999999996,0.6060000000000001,-0.5790000000000001,1
714,18,2020-01-30 18:00:00,0.015,15.008400000000002,-14.993400000000001,1
715,19,2020-01-30 19:00:00,0.006,4.6002,-4.5942,1
716,20,2020-01-30 20:00:00,0.009000000000000001,3.1152,-3.1062000000000003,1
